HBWv5_BL_Sequence,HBWv5_BL_Scientific_name,AVONET_BirdLife_AvibaseID1,Egg,Cooperative
9387,Promerops gurneyi,AVIBASE-EDEE3E5C,3.59,0
9388,Arcanator orostruthus,AVIBASE-D2E8BF1B,3.698281798,0
9389,Modulatrix stictigula,AVIBASE-3ADCF52E,3.698281798,1
9390,Kakamega poliothorax,AVIBASE-FC1BE879,3.698281798,0
9391,Irena puella,AVIBASE-BFC86948,5.83,0
9392,Irena tweeddalii,AVIBASE-052BB649,5.83,0
9393,Irena cyanogastra,AVIBASE-D27C14EE,6.485355853,0
9394,Chloropsis media,AVIBASE-6B917A63,4.020323512,NA
9395,Chloropsis sonnerati,AVIBASE-A0473AFB,3.26,0
9396,Chloropsis cyanopogon,AVIBASE-3EB2B90E,2.502498306,0
9397,Chloropsis palawanensis,AVIBASE-9FA8B081,3.249551894,0
9398,Chloropsis flavipennis,AVIBASE-E7717F1E,3.6461725,0
9399,Chloropsis aurifrons,AVIBASE-5FEE1D85,2.88,0
9400,Chloropsis venusta,AVIBASE-2A6A63B9,2.438828996,0
9401,Chloropsis jerdoni,AVIBASE-6D18F47F,2.717480077,NA
9402,Chloropsis hardwickii,AVIBASE-A42A16D2,3.426359993,0
9403,Chloropsis lazulina,AVIBASE-3CCD237B,3.426359993,0
9404,Chloropsis kinabaluensis,AVIBASE-04A9DF5B,2.717480077,NA
9405,Chloropsis moluccensis,AVIBASE-47CF4ED7,2.717480077,0
9406,Chloropsis cochinchinensis,AVIBASE-5BCF3089,2.717480077,0
9407,Prionochilus olivaceus,AVIBASE-27665659,1.202747877,0
9408,Prionochilus maculatus,AVIBASE-8387A208,1.003363416,0
9409,Prionochilus thoracicus,AVIBASE-A6B4FA85,1.141595678,0
9410,Prionochilus xanthopygius,AVIBASE-9C17341F,0.971223996,0
9411,Prionochilus percussus,AVIBASE-C52E5D09,0.768848034,0
9412,Prionochilus plateni,AVIBASE-AB5413A0,1.090077055,0
9413,Dicaeum melanozanthum,AVIBASE-DDEA6B69,1.085054835,0
9414,Dicaeum chrysorrheum,AVIBASE-4AFCA9BB,1.154318203,0
9415,Dicaeum vincens,AVIBASE-6D711040,1.085054835,0
9416,Dicaeum annae,AVIBASE-6D0266CC,1.283074175,0
9417,Dicaeum dayakorum,AVIBASE-E524E4CB,0.916,NA
9418,Dicaeum agile,AVIBASE-78B55ACC,1.05,0
9419,Dicaeum everetti,AVIBASE-8D178429,1.085054835,0
9420,Dicaeum proprium,AVIBASE-B8F60E84,1.308806564,0
9421,Dicaeum anthonyi,AVIBASE-9B41B11D,1.469649631,0
9422,Dicaeum kampalili,AVIBASE-0C55C543,1.469649631,0
9423,Dicaeum bicolor,AVIBASE-01EAB134,1.154318203,0
9424,Dicaeum aureolimbatum,AVIBASE-FD27C27B,1.064458692,0
9425,Dicaeum trigonostigma,AVIBASE-3E81AAE0,0.913368643,0
9426,Dicaeum australe,AVIBASE-1C0CB747,1.3,0
9427,Dicaeum haematostictum,AVIBASE-82F4FF0B,1.3,0
9428,Dicaeum retrocinctum,AVIBASE-DD4ABC00,0.800920275,0
9429,Dicaeum quadricolor,AVIBASE-8BDE79BB,1.085054835,0
9430,Dicaeum hypoleucum,AVIBASE-1262D49B,1.041845171,0
9431,Dicaeum nigrilore,AVIBASE-BCD2017C,1.408520271,0
9432,Dicaeum erythrorhynchos,AVIBASE-BDB26F7B,0.8,0
9433,Dicaeum concolor,AVIBASE-62585CD8,0.85,0
9434,Dicaeum minullum,AVIBASE-F7C0A8B3,0.85,0
9435,Dicaeum pygmaeum,AVIBASE-4E318300,0.627477259,0
9436,Dicaeum nehrkorni,AVIBASE-EDF116F9,1.085054835,0
9437,Dicaeum schistaceiceps,AVIBASE-2CB92155,1.154318203,0
9438,Dicaeum erythrothorax,AVIBASE-3D30CF40,1.154318203,0
9439,Dicaeum vulneratum,AVIBASE-20BD1A23,1.154318203,0
9440,Dicaeum pectorale,AVIBASE-00242897,0.88,0
9441,Dicaeum sanguinolentum,AVIBASE-3C63FD9F,1.085054835,0
9442,Dicaeum wilhelminae,AVIBASE-0EC4EDBB,1.085054835,0
9443,Dicaeum hanieli,AVIBASE-F5D63C6F,1.085054835,0
9444,Dicaeum cruentatum,AVIBASE-10016732,0.78,0
9445,Dicaeum trochileum,AVIBASE-3C404F82,1.085054835,0
9446,Dicaeum igniferum,AVIBASE-5BAE90CD,1.085054835,0
9447,Dicaeum maugei,AVIBASE-C7EFE9E7,1.085054835,0
9448,Dicaeum celebicum,AVIBASE-25D14505,0.832982999,0
9449,Dicaeum monticolum,AVIBASE-86A57304,1.085054835,0
9450,Dicaeum ignipectus,AVIBASE-907DF569,0.8,0
9451,Dicaeum cambodianum,AVIBASE-8C11AB08,0.8,0
9452,Dicaeum beccarii,AVIBASE-0BCE71E0,0.8,0
9453,Dicaeum luzoniense,AVIBASE-6C9DF46C,0.8,0
9454,Dicaeum aeneum,AVIBASE-7BFF5F7A,1.180190191,0
9455,Dicaeum eximium,AVIBASE-5D552978,1.03,0
9456,Dicaeum tristrami,AVIBASE-376EC06B,1.489119389,0
9457,Dicaeum nitidum,AVIBASE-92AEC0AF,0.88,0
9458,Dicaeum keiense,AVIBASE-2A0A1DE3,1.16,0
9459,Dicaeum ignicolle,AVIBASE-98E4D63A,1.16,0
9460,Dicaeum hirundinaceum,AVIBASE-7CCB0FB6,1.16,0
9461,Dicaeum geelvinkianum,AVIBASE-C4E2C54B,0.88,0
9462,Arachnothera crassirostris,AVIBASE-5C74D7EC,1.930736686,0
9463,Arachnothera robusta,AVIBASE-1C7C664E,2.794025623,0
9464,Arachnothera longirostra,AVIBASE-B4EF3CAD,1.62,0
9465,Arachnothera dilutior,AVIBASE-E1281FE3,1.62,0
9466,Arachnothera flammifera,AVIBASE-3933216D,1.62,0
9467,Arachnothera juliae,AVIBASE-F316501A,2.794025623,0
9468,Arachnothera clarae,AVIBASE-9CBAAD85,3.247758997,0
9469,Arachnothera chrysogenys,AVIBASE-87554DD5,2.603939726,0
9470,Arachnothera magna,AVIBASE-3E2ED011,2.85,0
9471,Arachnothera flavigaster,AVIBASE-D33E142C,3.890808394,0
9472,Arachnothera affinis,AVIBASE-DB55332E,2.853765025,0
9473,Arachnothera modesta,AVIBASE-FFC4730E,2.695076717,0
9474,Kurochkinegramma hypogrammica,AVIBASE-7700E7E6,1.479776466,0
9475,Chalcoparia singalensis,AVIBASE-67A740A4,1.133312313,0
9476,Deleornis fraseri,AVIBASE-D508B219,1.566906907,0
9477,Deleornis axillaris,AVIBASE-D34970F5,1.566906907,0
9478,Anthreptes reichenowi,AVIBASE-67F06823,0.91,0
9479,Anthreptes anchietae,AVIBASE-1DA9FFC9,1.22,0
9480,Anthreptes simplex,AVIBASE-2FFB2DBC,1.266734399,0
9481,Anthreptes malacensis,AVIBASE-7F96C52A,1.469468019,0
9482,Anthreptes griseigularis,AVIBASE-C8FA38F5,1.469468019,0
9483,Anthreptes rhodolaemus,AVIBASE-63A37EE4,1.668042854,0
9484,Anthreptes gabonicus,AVIBASE-C13861D6,1.34,0
9485,Anthreptes longuemarei,AVIBASE-857DCDD5,1.67,0
9486,Anthreptes orientalis,AVIBASE-2D0C83B2,1.37,0
9487,Anthreptes neglectus,AVIBASE-56C6CBA8,1.536365413,0
9488,Anthreptes aurantius,AVIBASE-74D67BDB,1.51,0
9489,Anthreptes seimundi,AVIBASE-1B29AD28,0.93,0
9490,Anthreptes rectirostris,AVIBASE-3429B283,1.391334576,1
9491,Anthreptes tephrolaemus,AVIBASE-35A2CCDF,1.391334576,1
9492,Anthreptes rubritorques,AVIBASE-8C506F22,1.396463088,0
9493,Hedydipna collaris,AVIBASE-1611F295,1.075,0
9494,Hedydipna platura,AVIBASE-B0E7740F,0.88,0
9495,Hedydipna metallica,AVIBASE-8333D907,1.005,0
9496,Hedydipna pallidigaster,AVIBASE-0B4F3AA2,0.998762735,0
9497,Anabathmis reichenbachii,AVIBASE-9B953393,1.37,0
9498,Anabathmis hartlaubii,AVIBASE-4834AB04,1.380879931,NA
9499,Anabathmis newtonii,AVIBASE-BFA9B759,0.91,1
9500,Dreptes thomensis,AVIBASE-1DEA5DEA,2.43,0
9501,Anthobaphes violacea,AVIBASE-02B06535,1.29,0
9502,Cyanomitra verticalis,AVIBASE-6DE16262,1.9,0
9503,Cyanomitra bannermani,AVIBASE-ED6CD9D5,1.742697509,0
9504,Cyanomitra cyanolaema,AVIBASE-36A24C79,1.48,0
9505,Cyanomitra oritis,AVIBASE-B76E3DA1,1.32,0
9506,Cyanomitra alinae,AVIBASE-AE0035FF,1.49,0
9507,Cyanomitra olivacea,AVIBASE-EE79A5EF,1.38,0
9508,Cyanomitra verreauxii,AVIBASE-C1CBA33A,1.44,0
9509,Chalcomitra adelberti,AVIBASE-59EE3B94,1.301457539,0
9510,Chalcomitra fuliginosa,AVIBASE-23BEFB19,1.88,0
9511,Chalcomitra rubescens,AVIBASE-2E2DE0B6,1.33,0
9512,Chalcomitra amethystina,AVIBASE-B022292C,1.72,0
9513,Chalcomitra senegalensis,AVIBASE-0059A2E0,1.47,0
9514,Chalcomitra hunteri,AVIBASE-8F052626,1.47,0
9515,Chalcomitra balfouri,AVIBASE-98E4ABFF,1.484957776,0
9516,Leptocoma zeylonica,AVIBASE-9A13D986,1.15,0
9517,Leptocoma minima,AVIBASE-B5F1B635,0.76,0
9518,Leptocoma brasiliana,AVIBASE-F1495113,0.926883834,0
9519,Leptocoma sperata,AVIBASE-10D43C0F,0.926883834,0
9520,Leptocoma juliae,AVIBASE-A9A975C7,0.926883834,0
9521,Leptocoma aspasia,AVIBASE-16EBA05A,1.4,0
9522,Leptocoma calcostetha,AVIBASE-ECF86816,1.177301493,0
9523,Nectarinia bocagii,AVIBASE-F500EA53,1.96,0
9524,Nectarinia purpureiventris,AVIBASE-0F533AC6,1.89,0
9525,Nectarinia tacazze,AVIBASE-FAFA576B,1.88,0
9526,Nectarinia kilimensis,AVIBASE-D4F9B273,1.86,0
9527,Nectarinia famosa,AVIBASE-26F27894,1.6,0
9528,Nectarinia johnstoni,AVIBASE-D91BCC1B,1.9,0
9529,Drepanorhynchus reichenowi,AVIBASE-D33D2F6D,2.02,0
9530,Cinnyris chloropygius,AVIBASE-D2B15B3F,0.84,0
9531,Cinnyris minullus,AVIBASE-6F3E5C98,0.77,0
9532,Cinnyris gertrudis,AVIBASE-82E7EDC0,1.16,0
9533,Cinnyris manoensis,AVIBASE-4E7287C8,1.16,0
9534,Cinnyris chalybeus,AVIBASE-679F9748,1.16,0
9535,Cinnyris neergaardi,AVIBASE-942E8A93,1.06,0
9536,Cinnyris afer,AVIBASE-E47FCBF7,1.6,0
9537,Cinnyris stuhlmanni,AVIBASE-E0C82A32,1.6,0
9538,Cinnyris prigoginei,AVIBASE-5D8A4ACA,1.6,0
9539,Cinnyris ludovicensis,AVIBASE-35BD0745,1.6,0
9540,Cinnyris reichenowi,AVIBASE-A6083057,0.95,0
9541,Cinnyris regius,AVIBASE-F995313F,1.3,0
9542,Cinnyris rockefelleri,AVIBASE-D88A2E02,0.799742551,0
9543,Cinnyris mediocris,AVIBASE-EF6101F4,1.19,0
9544,Cinnyris usambaricus,AVIBASE-CBA39A29,1.19,0
9545,Cinnyris fuelleborni,AVIBASE-411ECD6F,1.19,NA
9546,Cinnyris moreaui,AVIBASE-B929416B,1.136025895,0
9547,Cinnyris loveridgei,AVIBASE-85666B49,1.357206305,0
9548,Cinnyris pulchellus,AVIBASE-718A3B70,1.11,0
9549,Cinnyris melanogastrus,AVIBASE-375BAF53,1.11,0
9550,Cinnyris mariquensis,AVIBASE-5AC9F737,1.2,0
9551,Cinnyris shelleyi,AVIBASE-68352820,1.07,0
9552,Cinnyris congensis,AVIBASE-6A9FC674,1.290728106,0
9553,Cinnyris erythrocercus,AVIBASE-4C428439,1.11,0
9554,Cinnyris nectarinioides,AVIBASE-7C822074,0.738781187,0
9555,Cinnyris bifasciatus,AVIBASE-71C72002,0.9,0
9556,Cinnyris tsavoensis,AVIBASE-17DE4B1F,0.9,0
9557,Cinnyris chalcomelas,AVIBASE-9CDA630C,1.122316163,0
9558,Cinnyris pembae,AVIBASE-8427E71F,1.290728106,0
9559,Cinnyris bouvieri,AVIBASE-693FC6FD,1.166307568,0
9560,Cinnyris osea,AVIBASE-783E492C,0.98,0
9561,Cinnyris habessinicus,AVIBASE-688582BF,1.33,0
9562,Cinnyris hellmayri,AVIBASE-36D2C0CD,1.33,0
9563,Cinnyris coccinigastrus,AVIBASE-48EC6C78,1.59,0
9564,Cinnyris johannae,AVIBASE-3D3EF8AC,2.02,0
9565,Cinnyris superbus,AVIBASE-7C8BC7CF,2.18,0
9566,Cinnyris rufipennis,AVIBASE-E3B9A841,1.242500806,0
9567,Cinnyris oustaleti,AVIBASE-F2C131F9,1.290728106,0
9568,Cinnyris talatala,AVIBASE-8D3818DB,1.12,0
9569,Cinnyris venustus,AVIBASE-8E9E45B5,0.99,0
9570,Cinnyris fuscus,AVIBASE-427683B4,0.97,0
9571,Cinnyris ursulae,AVIBASE-6781CD7F,0.98,0
9572,Cinnyris batesi,AVIBASE-DD180188,0.96,0
9573,Cinnyris cupreus,AVIBASE-1F21FFE9,1.09,0
9574,Cinnyris asiaticus,AVIBASE-E9BCF764,1.08,0
9575,Cinnyris jugularis,AVIBASE-14D999C2,1.165,0
9576,Cinnyris idenburgi,AVIBASE-B9D5E209,1.165,0
9577,Cinnyris buettikoferi,AVIBASE-CAA420CC,1.290728106,0
9578,Cinnyris solaris,AVIBASE-AB27B1A6,1.290728106,0
9579,Cinnyris sovimanga,AVIBASE-D7C2EAB8,0.96,0
9580,Cinnyris humbloti,AVIBASE-308AEC0F,0.950016444,0
9581,Cinnyris comorensis,AVIBASE-0D9CEEA0,1.075028524,0
9582,Cinnyris coquerellii,AVIBASE-A3D7FDD3,1.111222263,0
9583,Cinnyris dussumieri,AVIBASE-8449EA0A,1.4122221,1
9584,Cinnyris moebii,AVIBASE-BFE7E27F,1.737575579,0
9585,Cinnyris voeltzkowi,AVIBASE-ED0E14EA,1.737575579,0
9586,Cinnyris notatus,AVIBASE-8EDC0A7A,1.737575579,0
9587,Cinnyris lotenius,AVIBASE-2088177F,1.23,0
9588,Aethopyga duyvenbodei,AVIBASE-E7057C1D,0.886524872,0
9589,Aethopyga ignicauda,AVIBASE-FCD9D132,1.136025895,0
9590,Aethopyga saturata,AVIBASE-E1067234,0.781562,0
9591,Aethopyga nipalensis,AVIBASE-02BA43E4,0.91,0
9592,Aethopyga gouldiae,AVIBASE-6A4A67F7,0.8976845,0
9593,Aethopyga temminckii,AVIBASE-F89D732E,0.823783636,0
9594,Aethopyga mystacalis,AVIBASE-90026E92,0.883106634,0
9595,Aethopyga shelleyi,AVIBASE-D477F7AD,0.62,0
9596,Aethopyga vigorsii,AVIBASE-88A56D18,0.9,0
9597,Aethopyga siparaja,AVIBASE-EC22F3AA,0.9,0
9598,Aethopyga magnifica,AVIBASE-A4D54F5C,0.9,0
9599,Aethopyga pulcherrima,AVIBASE-4DE9F942,0.891759074,0
9600,Aethopyga flagrans,AVIBASE-3D2D7373,0.973010129,0
9601,Aethopyga guimarasensis,AVIBASE-3C217384,0.973010129,0
9602,Aethopyga bella,AVIBASE-6E012370,0.62,NA
9603,Aethopyga eximia,AVIBASE-792ED873,0.886524872,0
9604,Aethopyga latouchii,AVIBASE-FAD022B6,0.7937,0
9605,Aethopyga christinae,AVIBASE-7B909DE5,0.793733196,0
9606,Aethopyga linaraborae,AVIBASE-5D34F362,1.094585306,NA
9607,Aethopyga primigenia,AVIBASE-C5403451,0.98725422,0
9608,Aethopyga boltoni,AVIBASE-6270C239,1.021431897,0
9609,Prunella himalayana,AVIBASE-EB8501AD,2.625093913,1
9610,Prunella collaris,AVIBASE-A783468F,3.38,1
9611,Prunella immaculata,AVIBASE-D47C1AA7,2.230021887,1
9612,Prunella rubeculoides,AVIBASE-0158561B,2.4535918,1
9613,Prunella strophiata,AVIBASE-68193296,2.050487696,1
9614,Prunella fulvescens,AVIBASE-AEBE407C,2.086502983,1
9615,Prunella koslowi,AVIBASE-38790757,1.980606108,1
9616,Prunella rubida,AVIBASE-18D3C762,1.939479192,1
9617,Prunella montanella,AVIBASE-D3220040,1.86,1
9618,Prunella modularis,AVIBASE-26530C86,2.13,1
9619,Prunella atrogularis,AVIBASE-C68A31C1,2.34,1
9620,Prunella ocularis,AVIBASE-1518EDFA,2.351702816,1
9621,Peucedramus taeniatus,AVIBASE-9D945327,1.47,0
9622,Urocynchramus pylzowi,AVIBASE-80262BF2,2.61976144,0
9623,Bubalornis albirostris,AVIBASE-864D4A4F,5.75,1
9624,Bubalornis niger,AVIBASE-9EB53638,5.765,1
9625,Dinemellia dinemelli,AVIBASE-00B07B12,4.52,1
9626,Plocepasser mahali,AVIBASE-94C71DF6,3.355,1
9627,Plocepasser superciliosus,AVIBASE-2C504059,2.63,1
9628,Plocepasser donaldsoni,AVIBASE-5011E123,2.81,1
9629,Plocepasser rufoscapulatus,AVIBASE-B8B882AE,3.44795922,1
9630,Histurgops ruficauda,AVIBASE-FD2FEFFD,4.18,1
9631,Sporopipes squamifrons,AVIBASE-49802951,1.07,1
9632,Sporopipes frontalis,AVIBASE-C90890A3,1.445,1
9633,Pseudonigrita arnaudi,AVIBASE-573C3683,1.84,1
9634,Pseudonigrita cabanisi,AVIBASE-65856D49,1.86,1
9635,Philetairus socius,AVIBASE-7799DC8B,2.57,1
9636,Amblyospiza albifrons,AVIBASE-C7708C70,3.21,0
9637,Quelea cardinalis,AVIBASE-9387DC41,1.39,0
9638,Quelea erythrops,AVIBASE-F8041931,1.78,0
9639,Quelea quelea,AVIBASE-2B6DE136,1.85,0
9640,Euplectes afer,AVIBASE-4A58452B,1.425,0
9641,Euplectes aureus,AVIBASE-2B94D2D5,2.048287144,0
9642,Euplectes gierowii,AVIBASE-CC7862AF,2.527083496,0
9643,Euplectes franciscanus,AVIBASE-3D122849,1.7,0
9644,Euplectes ardens,AVIBASE-26618AA1,1.885,0
9645,Euplectes laticauda,AVIBASE-6A1F6033,1.885,0
9646,Euplectes diadematus,AVIBASE-95A724BE,1.38,0
9647,Euplectes hordeaceus,AVIBASE-7B414273,1.83,0
9648,Euplectes nigroventris,AVIBASE-A31AC101,1.4,0
9649,Euplectes orix,AVIBASE-95F08BC3,1.7,0
9650,Euplectes capensis,AVIBASE-97A73D9F,2.225,0
9651,Euplectes macroura,AVIBASE-F5E0EA0D,2.08,NA
9652,Euplectes axillaris,AVIBASE-B08FF959,2.09,0
9653,Euplectes albonotatus,AVIBASE-749E7B3C,1.76,0
9654,Euplectes hartlaubi,AVIBASE-59E7ABE5,2.75,0
9655,Euplectes jacksoni,AVIBASE-87071086,2.7,0
9656,Euplectes psammacromius,AVIBASE-F7C77F74,2.75,0
9657,Euplectes progne,AVIBASE-3153FE22,2.7,0
9658,Foudia madagascariensis,AVIBASE-F7DFA41B,1.704377063,0
9659,Foudia aldabrana,AVIBASE-8999FD8C,2.26,0
9660,Foudia consobrina,AVIBASE-3706ABE9,2.26,0
9661,Foudia eminentissima,AVIBASE-3AA01547,2.26,0
9662,Foudia omissa,AVIBASE-FD358454,2.26,0
9663,Foudia delloni,#N/A,NA,NA
9664,Foudia rubra,AVIBASE-2F37FD05,1.828588778,0
9665,Foudia sechellarum,AVIBASE-B55985C7,1.779756113,NA
9666,Foudia flavicans,AVIBASE-CC3F83AD,1.640944237,0
9667,Brachycope anomala,AVIBASE-D76AC221,2.335277079,0
9668,Ploceus baglafecht,AVIBASE-BE1FE156,2.74,0
9669,Ploceus bannermani,AVIBASE-8F52076C,2.694604579,0
9670,Ploceus batesi,AVIBASE-8395D0B4,2.421621977,0
9671,Ploceus nigrimentus,AVIBASE-9FB7D020,2.421621977,0
9672,Ploceus bertrandi,AVIBASE-42F3647E,2.34,0
9673,Ploceus pelzelni,AVIBASE-36C24C3D,1.71,0
9674,Ploceus subpersonatus,AVIBASE-23CA12EF,2.421621977,0
9675,Ploceus luteolus,AVIBASE-1373D324,1.7,0
9676,Ploceus ocularis,AVIBASE-CA4839B2,2.465,0
9677,Ploceus brachypterus,AVIBASE-2D3998EE,2.41,0
9678,Ploceus nigricollis,AVIBASE-55997100,2.41,0
9679,Ploceus alienus,AVIBASE-63A997EA,2.59,0
9680,Ploceus melanogaster,AVIBASE-B38CE692,2.74,0
9681,Ploceus capensis,AVIBASE-9526D2F3,3.69,0
9682,Ploceus temporalis,AVIBASE-476A437E,3.69,0
9683,Ploceus subaureus,AVIBASE-86BEAFA6,2.82,0
9684,Ploceus xanthops,AVIBASE-2D86B0D2,3.41,0
9685,Ploceus aurantius,AVIBASE-2C42345F,2.22,0
9686,Ploceus heuglini,AVIBASE-D8E67602,2.35,0
9687,Ploceus bojeri,AVIBASE-F40197D6,2.29,0
9688,Ploceus castaneiceps,AVIBASE-2379E3EB,2.63,0
9689,Ploceus princeps,AVIBASE-CFC74E20,2.7068615,NA
9690,Ploceus castanops,AVIBASE-F9FB0226,2.33,0
9691,Ploceus xanthopterus,AVIBASE-E72166BD,2.37,0
9692,Ploceus burnieri,AVIBASE-98820857,1.828588778,0
9693,Ploceus galbula,AVIBASE-9F7489D0,2.14,0
9694,Ploceus taeniopterus,AVIBASE-6A84BDB8,2.2,0
9695,Ploceus intermedius,AVIBASE-E069A0BB,2.44,0
9696,Ploceus velatus,AVIBASE-A36C5049,2.38,0
9697,Ploceus upembae,AVIBASE-7904C526,2.38,0
9698,Ploceus katangae,AVIBASE-EF5ED87B,2.38,0
9699,Ploceus ruweti,AVIBASE-B4E50529,2.421621977,0
9700,Ploceus reichardi,AVIBASE-A23369E3,2.38,0
9701,Ploceus vitellinus,AVIBASE-FC6C191F,2.14,0
9702,Ploceus spekei,AVIBASE-4DC2B23C,3,0
9703,Ploceus spekeoides,AVIBASE-4436DD6C,2.421621977,0
9704,Ploceus cucullatus,AVIBASE-E8AA9E1C,3.04,0
9705,Ploceus grandis,AVIBASE-9569D117,4.46372532,0
9706,Ploceus castaneofuscus,AVIBASE-3F347626,3.37,0
9707,Ploceus nigerrimus,AVIBASE-20D915AD,3.37,0
9708,Ploceus weynsi,AVIBASE-341298B9,2.577134534,0
9709,Ploceus golandi,AVIBASE-2A2CC7B3,2.22047727,0
9710,Ploceus dichrocephalus,AVIBASE-2E4A97D9,1.873591613,0
9711,Ploceus melanocephalus,AVIBASE-19D053B3,2.1,0
9712,Ploceus jacksoni,AVIBASE-DF0759C0,2.36,0
9713,Ploceus badius,AVIBASE-6E00B2C6,2.99,0
9714,Ploceus rubiginosus,AVIBASE-01BFAE61,2.9,0
9715,Ploceus aureonucha,AVIBASE-79264A96,2.421621977,0
9716,Ploceus tricolor,AVIBASE-BE85C81E,3.12,0
9717,Ploceus albinucha,AVIBASE-E6E4F15D,2.457604943,0
9718,Ploceus nelicourvi,AVIBASE-263E6762,2.53,0
9719,Ploceus sakalava,AVIBASE-E979E67D,2.226965033,0
9720,Ploceus hypoxanthus,AVIBASE-1203E244,1.880589307,0
9721,Ploceus superciliosus,AVIBASE-0405CA69,2.075692561,0
9722,Ploceus benghalensis,AVIBASE-AE1F2524,2.4,0
9723,Ploceus manyar,AVIBASE-29FF745B,2.32,0
9724,Ploceus philippinus,AVIBASE-03DE2091,2.36,0
9725,Ploceus megarhynchus,AVIBASE-47903D44,2.55,0
9726,Ploceus bicolor,AVIBASE-70312286,2.79,0
9727,Ploceus preussi,AVIBASE-38D07CD0,2.728003214,0
9728,Ploceus dorsomaculatus,AVIBASE-C34E4EF3,2.421621977,0
9729,Ploceus olivaceiceps,AVIBASE-6B5D78CE,2.04496987,0
9730,Ploceus nicolli,AVIBASE-ECDFEAF6,2.508311873,0
9731,Ploceus insignis,AVIBASE-C649EA57,2.78,0
9732,Ploceus angolensis,AVIBASE-7BB02508,2.52,0
9733,Ploceus sanctithomae,AVIBASE-A1709D2B,2.116460344,0
9734,Ploceus flavipes,AVIBASE-3A590685,3.574285737,0
9735,Malimbus coronatus,AVIBASE-7B17318C,3.574285737,1
9736,Malimbus cassini,AVIBASE-6E20B613,3.051803215,1
9737,Malimbus racheliae,AVIBASE-EA26AF30,2.508311873,1
9738,Malimbus ballmanni,AVIBASE-50D17C91,4.438474433,1
9739,Malimbus scutatus,AVIBASE-13AA5A5C,2.68,1
9740,Malimbus ibadanensis,AVIBASE-228DDFAD,2.72,0
9741,Malimbus nitens,AVIBASE-E27AFD14,3.14,0
9742,Malimbus rubricollis,AVIBASE-960B56F2,3.05,0
9743,Malimbus erythrogaster,AVIBASE-A41AEDC9,3.574285737,1
9744,Malimbus malimbicus,AVIBASE-D0203B65,3.28,0
9745,Anaplectes leuconotos,AVIBASE-4B8D1BAD,2.11,0
9746,Anaplectes rubriceps,AVIBASE-6F711277,2.11,0
9747,Anaplectes jubaensis,AVIBASE-ECE36984,2.11,0
9748,Lagonosticta rara,AVIBASE-27012CC9,1.115,0
9749,Lagonosticta rufopicta,AVIBASE-43FE4788,0.92,0
9750,Lagonosticta nitidula,AVIBASE-995975D1,0.95,0
9751,Lagonosticta senegala,AVIBASE-B4A4E4BF,0.81,0
9752,Lagonosticta sanguinodorsalis,AVIBASE-25D648E7,1.057911256,0
9753,Lagonosticta umbrinodorsalis,AVIBASE-D2EDC42A,0.998712984,0
9754,Lagonosticta rhodopareia,AVIBASE-871F32D9,1.035,0
9755,Lagonosticta virata,AVIBASE-8AC4DC43,1.01,0
9756,Lagonosticta rubricata,AVIBASE-A6034D7F,1.01,0
9757,Lagonosticta vinacea,AVIBASE-93287BF3,0.86,0
9758,Lagonosticta nigricollis,AVIBASE-42CBC191,0.86,0
9759,Lagonosticta larvata,AVIBASE-868766DD,0.86,0
9760,Clytospiza monteiri,AVIBASE-BD7558AD,1.23,0
9761,Pytilia lineata,AVIBASE-2F790B56,1.27,0
9762,Pytilia phoenicoptera,AVIBASE-C7891867,1.27,0
9763,Pytilia afra,AVIBASE-6A1ED1C2,1.25,0
9764,Pytilia hypogrammica,AVIBASE-1AAAEAFD,1.05,0
9765,Pytilia melba,AVIBASE-01A3BE3C,1.27,0
9766,Hypargos margaritatus,AVIBASE-7970DC5F,0.97,0
9767,Hypargos niveoguttatus,AVIBASE-50490520,1.285,0
9768,Euschistospiza dybowskii,AVIBASE-76B35118,1.195291078,0
9769,Euschistospiza cinereovinacea,AVIBASE-F729393B,1.3,0
9770,Granatina granatina,AVIBASE-E247988F,1.11,0
9771,Granatina ianthinogaster,AVIBASE-DE689967,1.18,0
9772,Uraeginthus angolensis,AVIBASE-B40A6BCD,0.96,0
9773,Uraeginthus bengalus,AVIBASE-EAE77D96,0.89,0
9774,Uraeginthus cyanocephalus,AVIBASE-5CAE6778,0.88,0
9775,Spermophaga poliogenys,AVIBASE-AEAD40DD,1.663851303,0
9776,Spermophaga haematina,AVIBASE-3817DA4A,1.915,0
9777,Spermophaga ruficapilla,AVIBASE-46A1FC77,2.25,0
9778,Pyrenestes ostrinus,AVIBASE-2CC91390,1.87,0
9779,Pyrenestes sanguineus,AVIBASE-E617A8C3,1.55,0
9780,Pyrenestes minor,AVIBASE-A24ED820,1.55,0
9781,Estrilda coerulescens,AVIBASE-174BFAB6,0.95,0
9782,Estrilda perreini,AVIBASE-BC75EA9A,0.935,0
9783,Estrilda thomensis,AVIBASE-3161DF72,0.767506419,0
9784,Estrilda poliopareia,AVIBASE-A25AFBEA,0.67,0
9785,Estrilda paludicola,AVIBASE-1066028B,0.67,0
9786,Estrilda melpoda,AVIBASE-1E79A7D7,0.68,0
9787,Estrilda rhodopyga,AVIBASE-6DD8F10F,0.84,0
9788,Estrilda rufibarba,AVIBASE-5E163A46,0.838580039,0
